name,model,id,description,clip_score
Fear,artbreeder,1,A woman covers her mouth with both hands. Her eyes and mouth are wide open. Sweat runs down her forehead.,0.2274169921875
Fear,artbreeder,2,A woman covers her mouth with both hands. Her eyes and mouth are wide open. Sweat runs down her forehead.,0.257080078125
Fear,artbreeder,3,A woman covers her mouth with both hands. Her eyes and mouth are wide open. Sweat runs down her forehead.,0.2529296875
Long Cane,SD1_4,0,"An image of a long cane, unfolded and folded.",0.2236328125
Long Cane,SD1_4,1,"An image of a long cane, unfolded and folded.",0.2113037109375
Long Cane,SD1_4,2,"An image of a long cane, unfolded and folded.",0.281494140625
Long Cane,SD1_4,3,"An image of a long cane, unfolded and folded.",0.2113037109375
Induction Loop,SD1_4,0,"The picture shows three people at a table. A lady is giving a presentation while standing, wearing an induction loop around her neck, and showing two documents. Next to her sits a deaf man with a hearing aid in his right ear, which allows him to hear her. On his right side sits another lady with a laptop.",0.254150390625
Induction Loop,SD1_4,1,"The picture shows three people at a table. A lady is giving a presentation while standing, wearing an induction loop around her neck, and showing two documents. Next to her sits a deaf man with a hearing aid in his right ear, which allows him to hear her. On his right side sits another lady with a laptop.",0.25146484375
Induction Loop,SD1_4,2,"The picture shows three people at a table. A lady is giving a presentation while standing, wearing an induction loop around her neck, and showing two documents. Next to her sits a deaf man with a hearing aid in his right ear, which allows him to hear her. On his right side sits another lady with a laptop.",0.2469482421875
Induction Loop,SD1_4,3,"The picture shows three people at a table. A lady is giving a presentation while standing, wearing an induction loop around her neck, and showing two documents. Next to her sits a deaf man with a hearing aid in his right ear, which allows him to hear her. On his right side sits another lady with a laptop.",0.20263671875
Forearm Prosthesis,SD1_4,0,"An arm is depicted, with the forearm missing from the elbow. Next to it is a prosthesis. A red arrow points from the prosthesis to the arm.",0.31103515625
Forearm Prosthesis,SD1_4,1,"An arm is depicted, with the forearm missing from the elbow. Next to it is a prosthesis. A red arrow points from the prosthesis to the arm.",0.292724609375
Forearm Prosthesis,SD1_4,2,"An arm is depicted, with the forearm missing from the elbow. Next to it is a prosthesis. A red arrow points from the prosthesis to the arm.",0.316650390625
Forearm Prosthesis,SD1_4,3,"An arm is depicted, with the forearm missing from the elbow. Next to it is a prosthesis. A red arrow points from the prosthesis to the arm.",0.2298583984375
Hearing Aid,SD1_4,0,A man and a woman are talking to each other. The man wears a hearing aid in his right ear and understands what the woman is saying to him.,0.1884765625
Hearing Aid,SD1_4,1,A man and a woman are talking to each other. The man wears a hearing aid in his right ear and understands what the woman is saying to him.,0.20556640625
Hearing Aid,SD1_4,2,A man and a woman are talking to each other. The man wears a hearing aid in his right ear and understands what the woman is saying to him.,0.248291015625
Hearing Aid,SD1_4,3,A man and a woman are talking to each other. The man wears a hearing aid in his right ear and understands what the woman is saying to him.,0.2587890625
Transfer Aids,SD1_4,0,"Two transfer aids are shown in the picture, on which people could lean and move - better - with their help.",0.221923828125
Transfer Aids,SD1_4,1,"Two transfer aids are shown in the picture, on which people could lean and move - better - with their help.",0.230224609375
Transfer Aids,SD1_4,2,"Two transfer aids are shown in the picture, on which people could lean and move - better - with their help.",0.1971435546875
Transfer Aids,SD1_4,3,"Two transfer aids are shown in the picture, on which people could lean and move - better - with their help.",0.20947265625
HIV Test (Negative),SD1_4,0,Depicted is a negative HIV test. The test result shows one line.,0.2037353515625
HIV Test (Negative),SD1_4,1,Depicted is a negative HIV test. The test result shows one line.,0.1383056640625
HIV Test (Negative),SD1_4,2,Depicted is a negative HIV test. The test result shows one line.,0.216552734375
HIV Test (Negative),SD1_4,3,Depicted is a negative HIV test. The test result shows one line.,0.1971435546875
Binge Eating,SD1_4,0,"A man sits at the table at three o'clock in the morning and eats. On the table are a grilled chicken, sweets, eggs, burgers, cheese, avocado, and much more.",0.279541015625
Binge Eating,SD1_4,1,"A man sits at the table at three o'clock in the morning and eats. On the table are a grilled chicken, sweets, eggs, burgers, cheese, avocado, and much more.",0.278564453125
Binge Eating,SD1_4,2,"A man sits at the table at three o'clock in the morning and eats. On the table are a grilled chicken, sweets, eggs, burgers, cheese, avocado, and much more.",0.279052734375
Binge Eating,SD1_4,3,"A man sits at the table at three o'clock in the morning and eats. On the table are a grilled chicken, sweets, eggs, burgers, cheese, avocado, and much more.",0.2401123046875
Endometriosis,SD1_4,0,"This is a chronic condition in women where the uterine lining grows outside the uterine cavity and inflammation occurs. In the picture: A woman is depicted naked. Her ovaries, uterus, and lungs are marked. The organs show signs of inflammation.",0.1790771484375
Endometriosis,SD1_4,1,"This is a chronic condition in women where the uterine lining grows outside the uterine cavity and inflammation occurs. In the picture: A woman is depicted naked. Her ovaries, uterus, and lungs are marked. The organs show signs of inflammation.",0.1790771484375
Endometriosis,SD1_4,2,"This is a chronic condition in women where the uterine lining grows outside the uterine cavity and inflammation occurs. In the picture: A woman is depicted naked. Her ovaries, uterus, and lungs are marked. The organs show signs of inflammation.",0.1790771484375
Endometriosis,SD1_4,3,"This is a chronic condition in women where the uterine lining grows outside the uterine cavity and inflammation occurs. In the picture: A woman is depicted naked. Her ovaries, uterus, and lungs are marked. The organs show signs of inflammation.",0.1790771484375
MS Episode,SD1_4,0,The upper body of a woman is depicted. Her spine is drawn. The lumbar area is highlighted. The woman touches the spot with one hand.,0.2110595703125
MS Episode,SD1_4,1,The upper body of a woman is depicted. Her spine is drawn. The lumbar area is highlighted. The woman touches the spot with one hand.,0.2110595703125
MS Episode,SD1_4,2,The upper body of a woman is depicted. Her spine is drawn. The lumbar area is highlighted. The woman touches the spot with one hand.,0.2110595703125
MS Episode,SD1_4,3,The upper body of a woman is depicted. Her spine is drawn. The lumbar area is highlighted. The woman touches the spot with one hand.,0.2110595703125
Manic Phase (Bipolar Disorder),SD1_4,0,"A person raises their arms in the air. They appear excited. In their thought bubble, you can see the symbols heart, lightning, euro sign, and clock.",0.1568603515625
Manic Phase (Bipolar Disorder),SD1_4,1,"A person raises their arms in the air. They appear excited. In their thought bubble, you can see the symbols heart, lightning, euro sign, and clock.",0.1754150390625
Manic Phase (Bipolar Disorder),SD1_4,2,"A person raises their arms in the air. They appear excited. In their thought bubble, you can see the symbols heart, lightning, euro sign, and clock.",0.1685791015625
Manic Phase (Bipolar Disorder),SD1_4,3,"A person raises their arms in the air. They appear excited. In their thought bubble, you can see the symbols heart, lightning, euro sign, and clock.",0.2132568359375
Bedroom,SD1_4,0,"Depicted is a bedroom with a bed, nightstand, wall painting, armchair, floor lamp, indoor plant, and carpet.",0.2364501953125
Bedroom,SD1_4,1,"Depicted is a bedroom with a bed, nightstand, wall painting, armchair, floor lamp, indoor plant, and carpet.",0.272216796875
Bedroom,SD1_4,2,"Depicted is a bedroom with a bed, nightstand, wall painting, armchair, floor lamp, indoor plant, and carpet.",0.2310791015625
Bedroom,SD1_4,3,"Depicted is a bedroom with a bed, nightstand, wall painting, armchair, floor lamp, indoor plant, and carpet.",0.2509765625
